Customer_ID,Age,Gender,Account_Age_Months,Contract_Type,Internet_Service,Phone_Service,Streaming_Service,Monthly_Charges,Total_Charges,Monthly_Usage_GB,Number_of_Sessions,Support_Calls,Complaints,Payment_Method,Payment_Delay_Rate,Usage_Change_Percentage,Churn
CUST-14747,32,Male,18,Month-to-month,Fiber optic,Yes,Yes,81.55,1329.44,51.77,16,0,2,Bank transfer,0.0272,-11.46,No
CUST-14748,68,Female,52,Two year,Fiber optic,Yes,No,71.98,3749.53,33.33,18,3,1,Credit card,0.0132,1.73,No
CUST-14749,39,Female,15,Two year,Cable,Yes,No,63.03,762.27,99.12,18,3,0,Electronic check,0.2606,-8.95,No
CUST-14750,20,Female,26,Month-to-month,Fiber optic,Yes,No,74.0,1701.61,31.94,20,1,0,Mailed check,0.066,9.13,No
CUST-14751,26,Female,26,Month-to-month,Cable,Yes,Yes,68.53,1754.41,65.15,21,3,0,Credit card,0.2757,22.64,No
CUST-14752,64,Female,11,Month-to-month,Fiber optic,Yes,No,69.39,823.17,49.04,18,3,0,Electronic check,0.1934,6.18,Yes
CUST-14753,68,Female,60,Two year,None,Yes,No,40.88,2439.56,66.81,10,1,0,Electronic check,0.232,-15.96,No
CUST-14754,30,Female,49,Two year,DSL,Yes,Yes,58.97,3114.16,23.98,16,2,0,Mailed check,0.104,-6.13,No
CUST-14755,52,Male,63,One year,DSL,Yes,No,59.77,3619.98,85.42,12,3,2,Electronic check,0.1309,38.7,No
CUST-14756,51,Male,38,Month-to-month,Fiber optic,No,Yes,77.24,2934.62,97.89,15,2,0,Electronic check,0.1124,11.82,No
CUST-14757,25,Female,13,Two year,Fiber optic,Yes,Yes,77.07,914.65,90.07,16,4,3,Electronic check,0.118,-7.29,No
CUST-14758,44,Female,21,Month-to-month,Cable,Yes,No,66.29,1340.59,38.29,17,3,0,Electronic check,0.1332,13.03,No
CUST-14759,58,Male,26,Month-to-month,DSL,Yes,No,60.51,1495.86,75.42,13,0,1,Bank transfer,0.1469,3.47,No
CUST-14760,74,Female,68,Month-to-month,Cable,Yes,Yes,81.82,5513.83,60.89,20,0,1,Credit card,0.0469,33.5,No
CUST-14761,67,Female,18,Month-to-month,DSL,No,Yes,58.93,1042.9,64.98,20,1,0,Credit card,0.152,2.84,No
CUST-14762,23,Female,50,One year,DSL,Yes,No,42.51,1973.23,104.82,16,1,2,Electronic check,0.2747,-1.07,Yes
CUST-14763,31,Male,9,Month-to-month,Cable,Yes,Yes,60.29,666.3,54.56,20,2,0,Bank transfer,0.3615,1.13,No
CUST-14764,43,Female,69,Month-to-month,DSL,Yes,No,42.64,3088.07,81.3,17,1,0,Electronic check,0.1499,-2.66,No
CUST-14765,26,Male,47,One year,Cable,Yes,No,65.03,3071.93,23.12,19,3,0,Credit card,0.1121,-6.59,No
CUST-14766,51,Male,32,Month-to-month,Fiber optic,Yes,Yes,96.78,3074.03,66.73,16,0,1,Bank transfer,0.0802,-11.5,No
CUST-14767,18,Female,25,Month-to-month,Fiber optic,No,No,64.56,1580.8,87.34,18,1,0,Mailed check,0.2962,-3.76,No
CUST-14768,24,Female,26,Month-to-month,Cable,Yes,Yes,67.3,1864.09,61.39,17,1,0,Credit card,0.0605,11.23,No
CUST-14769,20,Male,17,Month-to-month,Fiber optic,Yes,Yes,82.52,1281.18,79.76,18,3,0,Credit card,0.0184,-1.08,No
CUST-14770,35,Female,44,Month-to-month,Fiber optic,No,No,65.98,2969.07,45.55,11,1,0,Bank transfer,0.3582,-4.92,No
CUST-14771,62,Female,63,One year,Fiber optic,Yes,Yes,87.86,5490.3,53.81,18,5,2,Bank transfer,0.1457,-13.91,No
CUST-14772,28,Male,18,Month-to-month,DSL,Yes,Yes,54.9,933.93,61.77,14,2,0,Bank transfer,0.1479,10.45,No
CUST-14773,75,Male,54,Month-to-month,DSL,Yes,No,53.2,2856.94,51.98,23,2,1,Credit card,0.0925,21.31,Yes
CUST-14774,33,Female,41,Two year,Fiber optic,Yes,Yes,84.73,3492.01,86.56,21,0,1,Mailed check,0.0837,-8.17,No
CUST-14775,20,Female,56,Month-to-month,Fiber optic,Yes,No,71.77,3846.55,91.24,16,2,0,Mailed check,0.0811,-5.65,No
CUST-14776,37,Male,56,One year,Fiber optic,Yes,No,59.06,3192.59,80.54,20,5,0,Bank transfer,0.0428,-9.06,No
CUST-14777,61,Female,3,Month-to-month,Fiber optic,No,Yes,57.82,97.84,5.0,14,4,0,Credit card,0.0564,0.0,No
CUST-14778,24,Female,2,Two year,Fiber optic,Yes,Yes,69.34,171.02,57.37,27,0,0,Bank transfer,0.0933,14.5,No
CUST-14779,22,Female,66,Month-to-month,Fiber optic,Yes,Yes,86.76,5505.71,85.21,12,2,0,Electronic check,0.2061,3.84,No
CUST-14780,67,Female,12,Month-to-month,Cable,Yes,No,69.02,938.42,61.07,14,4,0,Credit card,0.0617,-12.26,Yes
CUST-14781,52,Male,42,One year,Cable,Yes,Yes,59.3,2674.8,59.66,20,1,1,Mailed check,0.3215,6.68,No
CUST-14782,37,Male,55,One year,Fiber optic,Yes,No,75.7,4065.41,87.44,17,2,0,Credit card,0.0117,4.81,Yes
CUST-14783,61,Male,37,Two year,Fiber optic,Yes,Yes,64.75,2396.45,88.68,19,1,0,Mailed check,0.2176,6.0,No
CUST-14784,66,Female,1,Month-to-month,Fiber optic,Yes,No,65.66,184.44,79.36,19,4,0,Bank transfer,0.074,-10.53,Yes
CUST-14785,38,Female,1,Month-to-month,Fiber optic,Yes,No,72.59,72.59,29.28,13,1,0,Credit card,0.1842,-11.34,Yes
CUST-14786,50,Female,49,Two year,DSL,Yes,No,55.88,2701.87,38.14,19,1,0,Credit card,0.1374,-17.48,No
CUST-14787,18,Male,65,Two year,None,Yes,No,31.26,2139.37,74.44,13,2,1,Bank transfer,0.0279,15.83,No
CUST-14788,35,Female,25,Month-to-month,Cable,Yes,Yes,66.26,1805.45,15.08,21,1,0,Electronic check,0.0557,16.21,No
CUST-14789,52,Male,40,Month-to-month,DSL,Yes,Yes,58.51,2272.72,104.35,12,1,0,Bank transfer,0.0759,-17.42,Yes
CUST-14790,29,Male,68,One year,Fiber optic,Yes,Yes,69.66,4663.61,68.27,19,4,0,Electronic check,0.0434,-7.57,No
CUST-14791,75,Male,60,One year,Cable,Yes,Yes,74.35,4516.6,48.1,19,6,2,Credit card,0.1497,-7.51,No
CUST-14792,74,Female,39,Two year,None,No,No,29.35,1068.47,52.24,11,1,0,Mailed check,0.1719,12.91,No
CUST-14793,32,Male,48,Two year,Fiber optic,Yes,No,64.42,2969.44,93.97,12,1,1,Credit card,0.2092,3.04,No
CUST-14794,40,Female,70,Month-to-month,Cable,No,Yes,58.55,4026.68,34.77,14,3,1,Electronic check,0.0936,20.51,No
CUST-14795,28,Other,58,One year,Fiber optic,Yes,No,77.7,4384.44,18.85,20,2,0,Bank transfer,0.0294,-1.5,No
CUST-14796,47,Female,30,Month-to-month,Cable,Yes,No,52.37,1414.99,41.16,16,2,1,Bank transfer,0.1235,-14.08,No
CUST-14797,25,Male,50,Month-to-month,Fiber optic,Yes,Yes,70.95,3739.93,72.09,14,1,0,Credit card,0.0896,-6.84,No
CUST-14798,40,Female,24,Two year,DSL,Yes,Yes,51.25,1073.17,103.45,22,2,1,Electronic check,0.0681,-8.92,No
CUST-14799,50,Female,67,One year,Fiber optic,Yes,No,86.81,5822.03,94.21,18,0,0,Bank transfer,0.216,14.62,No
CUST-14800,53,Male,7,Month-to-month,DSL,Yes,Yes,65.22,231.62,54.53,12,3,0,Mailed check,0.3282,25.07,Yes
CUST-14801,52,Female,17,One year,DSL,Yes,Yes,52.15,1075.67,71.79,16,1,0,Electronic check,0.0966,7.88,No
CUST-14802,30,Female,25,Month-to-month,DSL,Yes,No,50.79,1276.22,73.35,17,3,0,Credit card,0.0803,-6.36,No
CUST-14803,63,Male,15,Month-to-month,Cable,Yes,No,59.77,1077.12,70.32,16,0,2,Mailed check,0.2133,5.08,Yes
CUST-14804,58,Female,43,One year,Fiber optic,Yes,Yes,79.4,3318.23,17.74,19,2,1,Credit card,0.027,-17.58,No
CUST-14805,61,Male,52,One year,Cable,No,Yes,55.01,3147.32,57.47,13,2,0,Mailed check,0.1084,-0.41,No
CUST-14806,45,Male,65,Month-to-month,Fiber optic,Yes,Yes,69.23,4359.36,83.96,15,2,0,Credit card,0.1988,-18.08,No
CUST-14807,69,Female,37,Month-to-month,Cable,Yes,Yes,61.92,2357.78,109.78,15,3,0,Bank transfer,0.1512,7.77,No
CUST-14808,40,Male,45,One year,Fiber optic,Yes,Yes,75.4,3097.51,74.55,21,4,0,Bank transfer,0.1448,0.0,No
CUST-14809,64,Male,44,Month-to-month,DSL,Yes,No,55.79,2399.61,91.23,16,2,1,Electronic check,0.1099,11.84,No
CUST-14810,29,Male,1,Two year,DSL,No,No,43.19,43.19,86.19,14,4,0,Electronic check,0.2124,10.9,No
CUST-14811,32,Male,52,Month-to-month,None,Yes,Yes,48.89,2542.56,55.88,19,0,2,Credit card,0.2866,-4.66,No
CUST-14812,48,Male,2,Two year,DSL,No,No,34.12,34.12,32.95,16,0,0,Electronic check,0.053,14.18,Yes
CUST-14813,50,Female,40,Month-to-month,Fiber optic,Yes,No,68.24,2778.43,92.16,15,3,1,Electronic check,0.0675,-12.21,No
CUST-14814,61,Male,72,Month-to-month,Cable,Yes,Yes,74.38,5292.05,109.46,20,1,0,Credit card,0.0337,33.62,No
CUST-14815,35,Male,57,Month-to-month,Fiber optic,Yes,No,61.08,3654.91,54.87,24,0,1,Electronic check,0.0669,-14.08,No
CUST-14816,68,Female,37,One year,Fiber optic,Yes,No,81.83,3084.92,93.6,10,5,0,Electronic check,0.1188,10.94,No
CUST-14817,37,Female,23,Two year,Fiber optic,Yes,No,70.79,1468.06,68.61,15,3,0,Credit card,0.2389,16.92,No
CUST-14818,48,Male,61,Month-to-month,Cable,Yes,Yes,71.53,4411.72,31.88,25,3,2,Electronic check,0.1334,4.16,No
CUST-14819,72,Male,62,Month-to-month,None,No,No,20.0,1233.08,66.12,26,1,0,Bank transfer,0.0705,-10.4,No
CUST-14820,49,Male,27,Month-to-month,None,Yes,Yes,50.06,1073.07,51.36,19,0,0,Electronic check,0.2489,-7.29,No
CUST-14821,57,Male,8,One year,Fiber optic,Yes,Yes,72.92,765.76,75.63,13,1,1,Credit card,0.024,-10.27,No
CUST-14822,70,Male,42,Month-to-month,Fiber optic,Yes,No,70.52,2839.97,74.59,17,2,2,Credit card,0.3096,1.94,Yes
CUST-14823,74,Female,46,Two year,Cable,Yes,No,49.62,2296.01,49.52,25,2,0,Bank transfer,0.5083,11.5,No
CUST-14824,46,Female,68,Month-to-month,Fiber optic,No,No,69.03,4740.24,33.61,15,5,0,Electronic check,0.1433,7.8,No
CUST-14825,42,Male,65,One year,DSL,Yes,Yes,51.61,3356.86,54.0,18,1,0,Credit card,0.3659,2.67,No
CUST-14826,29,Female,17,Two year,None,Yes,Yes,48.31,915.17,102.19,16,5,1,Electronic check,0.4886,-14.76,No
CUST-14827,49,Male,19,Month-to-month,Fiber optic,Yes,No,72.54,1482.68,36.83,20,1,1,Bank transfer,0.1284,22.41,No
CUST-14828,71,Male,72,Month-to-month,Fiber optic,Yes,No,71.91,5199.92,82.39,22,3,0,Electronic check,0.2767,-0.1,No
CUST-14829,46,Male,24,Two year,Cable,No,No,48.74,1055.14,79.36,24,4,0,Electronic check,0.2538,-2.56,Yes
CUST-14830,38,Male,34,Month-to-month,DSL,Yes,Yes,62.86,2149.35,51.76,17,1,2,Electronic check,0.3098,4.77,No
CUST-14831,24,Female,22,One year,None,Yes,No,35.6,924.14,44.77,20,2,0,Electronic check,0.1651,-17.9,No
CUST-14832,40,Male,29,Two year,DSL,Yes,Yes,57.15,1641.56,79.25,17,1,0,Electronic check,0.1542,1.3,No
CUST-14833,31,Female,41,Month-to-month,Fiber optic,Yes,Yes,84.18,3275.56,64.33,25,2,0,Electronic check,0.479,-0.51,No
CUST-14834,74,Male,22,Two year,Cable,Yes,No,72.37,1729.03,52.92,16,2,0,Mailed check,0.1036,-0.05,No
CUST-14835,48,Female,30,Month-to-month,Cable,Yes,Yes,66.81,1948.51,76.32,21,3,0,Bank transfer,0.4156,16.64,Yes
CUST-14836,25,Female,26,One year,None,Yes,No,26.7,799.62,104.02,22,1,1,Credit card,0.1382,-13.0,No
CUST-14837,21,Male,8,Month-to-month,DSL,Yes,No,48.08,318.57,94.75,18,2,2,Electronic check,0.1614,1.54,Yes
CUST-14838,67,Male,57,Month-to-month,DSL,Yes,No,54.47,3166.15,68.08,18,3,0,Electronic check,0.2381,-5.39,No
CUST-14839,72,Female,65,Month-to-month,Fiber optic,Yes,Yes,76.52,4942.32,5.0,20,2,1,Mailed check,0.1254,-0.59,No
CUST-14840,62,Female,36,Month-to-month,Fiber optic,Yes,Yes,68.93,2406.88,59.27,25,6,0,Electronic check,0.0482,11.98,No
CUST-14841,25,Male,15,Month-to-month,None,Yes,No,37.79,625.41,40.91,13,2,0,Credit card,0.0547,0.46,No
CUST-14842,23,Female,47,Month-to-month,None,Yes,No,34.6,1531.04,60.12,13,2,0,Credit card,0.0039,-1.29,No
CUST-14843,29,Male,39,One year,DSL,Yes,No,45.61,1569.59,56.62,24,1,1,Bank transfer,0.0394,-26.19,No
CUST-14844,61,Male,40,Month-to-month,None,Yes,Yes,46.94,1963.96,57.42,16,1,0,Credit card,0.0205,11.41,No
CUST-14845,62,Female,43,Month-to-month,Fiber optic,Yes,No,76.3,3211.03,90.83,19,2,0,Credit card,0.0353,-17.48,No
CUST-14846,66,Male,52,Month-to-month,Cable,Yes,Yes,64.1,3367.31,59.53,20,3,0,Mailed check,0.0678,-3.65,No
CUST-14847,23,Male,3,Month-to-month,DSL,Yes,Yes,64.69,223.32,58.49,10,3,1,Bank transfer,0.2464,-8.28,Yes
CUST-14848,26,Male,8,Month-to-month,Cable,No,Yes,59.76,559.56,76.44,17,3,1,Electronic check,0.202,-25.38,Yes
CUST-14849,70,Male,7,Month-to-month,Cable,Yes,Yes,59.97,527.63,39.62,19,0,4,Bank transfer,0.0978,3.67,No
CUST-14850,71,Male,12,One year,DSL,Yes,Yes,45.45,603.65,56.89,20,2,1,Electronic check,0.3639,-3.06,No
CUST-14851,60,Male,70,One year,Cable,Yes,Yes,68.61,4876.8,32.11,16,0,0,Bank transfer,0.1868,8.16,No
CUST-14852,24,Female,53,One year,DSL,Yes,Yes,58.6,3215.17,79.94,22,1,1,Credit card,0.1409,8.53,No
CUST-14853,21,Female,48,Month-to-month,Cable,Yes,No,53.0,2479.21,70.56,18,2,1,Electronic check,0.1008,9.38,No
CUST-14854,21,Male,51,Two year,Fiber optic,No,Yes,66.85,3335.11,114.65,16,0,1,Mailed check,0.0184,8.08,No
CUST-14855,58,Male,3,One year,Fiber optic,Yes,No,61.82,256.93,25.79,26,1,1,Mailed check,0.0626,7.92,No
CUST-14856,67,Female,16,One year,Cable,Yes,No,59.87,753.2,88.28,21,1,1,Electronic check,0.0948,13.46,No
CUST-14857,54,Male,58,Month-to-month,Cable,Yes,Yes,59.63,3305.98,22.92,27,2,3,Electronic check,0.2775,6.31,No
CUST-14858,33,Male,34,Month-to-month,None,Yes,No,34.08,958.21,41.1,9,2,1,Bank transfer,0.3386,4.57,No
CUST-14859,61,Female,37,Month-to-month,Fiber optic,Yes,Yes,75.67,2932.47,13.5,15,3,0,Electronic check,0.21,-0.01,No
CUST-14860,21,Male,55,Month-to-month,Fiber optic,Yes,Yes,68.49,3897.08,66.66,13,1,0,Electronic check,0.1041,5.09,Yes
CUST-14861,66,Female,6,One year,DSL,Yes,No,54.27,424.47,71.54,20,5,2,Mailed check,0.3785,8.24,Yes
CUST-14862,69,Female,58,Month-to-month,Cable,Yes,No,56.8,3299.66,57.27,21,1,0,Electronic check,0.4577,7.89,No
CUST-14863,59,Female,50,Month-to-month,None,Yes,Yes,61.68,3029.82,12.56,11,2,0,Electronic check,0.2114,-0.16,No
CUST-14864,68,Male,30,Month-to-month,Cable,Yes,No,51.96,1531.44,52.22,23,2,0,Bank transfer,0.021,27.46,No
CUST-14865,51,Male,36,Month-to-month,DSL,Yes,No,62.52,2296.23,68.1,13,2,0,Electronic check,0.1408,20.38,No
CUST-14866,45,Male,6,Month-to-month,Cable,Yes,Yes,67.38,487.61,43.05,23,2,1,Credit card,0.0836,-7.84,Yes
CUST-14867,36,Female,15,Month-to-month,Fiber optic,Yes,Yes,75.68,1001.5,64.32,15,1,1,Credit card,0.0782,1.9,No
CUST-14868,71,Female,18,Month-to-month,None,Yes,No,29.1,609.4,90.94,15,2,0,Bank transfer,0.1225,21.33,No
CUST-14869,58,Female,64,Month-to-month,DSL,Yes,No,40.67,2732.26,51.23,17,1,0,Electronic check,0.1298,-8.64,Yes
CUST-14870,29,Male,9,Month-to-month,DSL,Yes,No,45.5,507.27,38.91,17,2,0,Mailed check,0.0292,-12.84,Yes
CUST-14871,73,Female,21,Two year,DSL,Yes,No,44.83,762.73,63.06,17,3,1,Credit card,0.3047,34.11,No
CUST-14872,21,Female,10,Two year,Cable,Yes,No,55.06,639.42,108.57,15,3,1,Bank transfer,0.4022,-3.84,No
CUST-14873,52,Female,21,One year,Fiber optic,Yes,Yes,73.87,1541.82,77.12,17,0,0,Bank transfer,0.0253,-22.24,No
CUST-14874,29,Female,1,Month-to-month,Fiber optic,No,No,68.25,255.5,28.78,16,1,0,Bank transfer,0.0963,-7.88,No
CUST-14875,56,Male,20,One year,Cable,No,No,42.4,832.65,97.54,21,3,1,Electronic check,0.0617,-3.15,No
CUST-14876,41,Male,53,Two year,None,Yes,No,30.78,1763.35,55.06,21,1,1,Bank transfer,0.0304,11.71,No
CUST-14877,43,Female,56,Month-to-month,DSL,Yes,No,48.19,2874.12,59.39,18,2,1,Credit card,0.1072,2.39,No
CUST-14878,56,Male,28,Month-to-month,Fiber optic,No,No,56.21,1671.15,34.07,15,0,0,Bank transfer,0.2171,-14.94,No
CUST-14879,61,Male,51,One year,DSL,Yes,Yes,65.56,3277.67,68.56,17,1,0,Credit card,0.0322,-33.27,No
CUST-14880,40,Male,45,Month-to-month,Fiber optic,Yes,No,63.49,2914.77,18.1,17,2,0,Credit card,0.183,7.85,No
CUST-14881,75,Male,66,One year,Fiber optic,No,Yes,68.68,4436.46,37.96,20,2,0,Credit card,0.1158,2.71,No
CUST-14882,46,Female,58,Month-to-month,Fiber optic,Yes,Yes,76.17,4350.34,79.59,14,2,0,Bank transfer,0.1413,16.46,No
CUST-14883,27,Male,17,Month-to-month,DSL,Yes,Yes,56.23,1095.37,68.04,18,1,1,Electronic check,0.205,-5.66,No
CUST-14884,18,Male,43,One year,Fiber optic,Yes,Yes,93.85,4041.39,46.91,19,1,1,Credit card,0.24,-1.29,No
CUST-14885,29,Female,57,One year,Fiber optic,Yes,No,78.63,4465.47,60.34,22,4,0,Credit card,0.1004,-4.53,No
CUST-14886,58,Female,23,One year,Fiber optic,Yes,Yes,82.35,2092.26,81.73,17,4,1,Electronic check,0.1168,-5.41,No
CUST-14887,49,Male,42,Two year,DSL,Yes,Yes,60.82,2722.93,74.19,27,0,0,Mailed check,0.4324,6.54,No
CUST-14888,37,Male,29,Two year,Fiber optic,Yes,No,82.7,2269.17,80.89,16,2,1,Mailed check,0.0123,-3.55,No
CUST-14889,45,Male,23,Month-to-month,Fiber optic,Yes,No,68.53,1589.52,36.49,18,4,0,Credit card,0.0272,-18.28,No
CUST-14890,66,Male,15,Two year,DSL,Yes,No,47.68,668.25,48.02,25,1,0,Electronic check,0.2664,17.68,No
CUST-14891,51,Male,3,Month-to-month,Cable,Yes,No,57.25,142.98,111.45,25,0,0,Credit card,0.0983,4.57,No
CUST-14892,21,Male,54,Month-to-month,Cable,Yes,No,56.84,3195.29,55.48,22,3,1,Bank transfer,0.0585,9.83,No
CUST-14893,20,Female,59,Two year,DSL,No,No,43.86,2669.35,53.97,19,3,0,Electronic check,0.1085,17.66,No
CUST-14894,45,Female,47,Month-to-month,Cable,Yes,Yes,67.2,2968.22,67.95,20,5,0,Electronic check,0.1112,-0.57,Yes
CUST-14895,41,Female,18,Two year,Cable,Yes,Yes,51.7,1065.97,70.29,20,0,1,Credit card,0.1524,-0.51,No
CUST-14896,67,Male,2,Month-to-month,Cable,Yes,Yes,68.54,82.43,41.06,21,4,1,Bank transfer,0.0164,-11.02,Yes
CUST-14897,51,Male,46,Month-to-month,DSL,No,No,45.04,2124.74,5.26,15,1,0,Bank transfer,0.1755,5.17,No
CUST-14898,61,Other,15,Month-to-month,Fiber optic,Yes,No,72.95,1177.17,57.28,17,1,1,Bank transfer,0.0175,-16.71,No
CUST-14899,51,Female,40,One year,Fiber optic,Yes,No,65.1,2694.69,64.54,9,1,0,Bank transfer,0.1205,4.34,No
CUST-14900,38,Female,70,Two year,Fiber optic,Yes,No,60.0,4132.33,22.54,17,2,0,Bank transfer,0.1388,8.2,No
CUST-14901,56,Male,1,Month-to-month,DSL,Yes,No,57.74,111.11,71.4,26,3,0,Bank transfer,0.5736,-13.88,No
CUST-14902,54,Male,42,Month-to-month,None,Yes,Yes,42.37,1882.95,73.05,21,0,2,Electronic check,0.1856,16.74,No
CUST-14903,59,Female,72,Month-to-month,Fiber optic,Yes,Yes,75.62,5429.03,88.34,23,2,1,Bank transfer,0.216,-21.84,No
CUST-14904,28,Female,25,Month-to-month,DSL,Yes,No,45.6,1085.69,38.65,18,2,0,Electronic check,0.1444,-13.95,No
CUST-14905,55,Male,59,One year,None,Yes,Yes,48.33,2731.08,73.82,20,2,0,Credit card,0.1114,1.59,No
CUST-14906,34,Female,60,One year,DSL,Yes,No,56.2,3588.74,78.24,24,3,1,Bank transfer,0.3997,10.55,No
CUST-14907,63,Female,36,Month-to-month,Fiber optic,Yes,Yes,81.64,2795.65,100.47,16,4,2,Credit card,0.1039,-14.42,Yes
CUST-14908,64,Female,23,Month-to-month,None,Yes,Yes,47.4,979.38,85.44,19,2,1,Bank transfer,0.1,10.68,No
CUST-14909,54,Male,49,One year,Fiber optic,Yes,No,67.24,3323.57,90.35,17,1,1,Electronic check,0.1033,11.81,No
CUST-14910,72,Female,45,Month-to-month,Fiber optic,Yes,Yes,75.73,3289.35,68.66,18,1,0,Electronic check,0.0448,-2.74,No
CUST-14911,49,Female,35,Month-to-month,DSL,Yes,No,47.11,1865.51,54.16,8,2,1,Electronic check,0.1254,3.57,No
CUST-14912,19,Male,14,One year,Fiber optic,Yes,Yes,81.56,996.72,95.47,30,2,1,Bank transfer,0.0163,16.01,Yes
CUST-14913,53,Female,54,Month-to-month,Cable,Yes,Yes,62.98,3424.03,34.54,18,3,1,Credit card,0.4407,20.31,No
CUST-14914,63,Female,16,Month-to-month,Fiber optic,Yes,No,73.74,1291.31,101.61,17,2,0,Electronic check,0.0628,-4.19,Yes
CUST-14915,23,Female,10,Month-to-month,Cable,Yes,Yes,71.22,568.57,84.0,13,2,1,Bank transfer,0.2175,-8.0,No
CUST-14916,24,Male,5,One year,Fiber optic,Yes,No,74.51,276.94,56.93,15,2,2,Electronic check,0.4899,0.08,Yes
CUST-14917,33,Female,33,Month-to-month,None,Yes,Yes,41.99,1400.45,26.86,15,2,2,Bank transfer,0.1593,-10.97,No
CUST-14918,66,Male,9,Two year,Fiber optic,Yes,No,63.87,496.77,63.31,19,0,1,Bank transfer,0.0968,17.01,No
CUST-14919,48,Male,25,Month-to-month,None,Yes,Yes,45.0,1176.08,49.76,23,1,1,Electronic check,0.1674,7.87,No
CUST-14920,74,Male,18,Month-to-month,Fiber optic,Yes,Yes,75.59,1334.6,27.02,21,4,0,Electronic check,0.1322,1.95,Yes
CUST-14921,68,Male,34,One year,Cable,Yes,No,53.59,1835.67,51.28,16,1,1,Credit card,0.0334,15.42,No
CUST-14922,50,Male,56,Month-to-month,Cable,Yes,No,56.02,3219.38,86.67,15,2,0,Bank transfer,0.0871,11.28,No
CUST-14923,57,Female,33,Month-to-month,DSL,Yes,No,54.09,1680.54,64.76,18,2,0,Bank transfer,0.0331,13.69,Yes
CUST-14924,37,Female,41,Month-to-month,Fiber optic,Yes,No,63.97,2623.95,59.21,22,1,1,Credit card,0.0639,8.66,No
CUST-14925,23,Male,11,One year,DSL,Yes,No,61.67,651.27,27.36,13,3,0,Electronic check,0.1653,18.98,No
CUST-14926,41,Other,9,Month-to-month,DSL,Yes,Yes,62.58,454.66,60.62,20,4,0,Credit card,0.2187,-14.45,No
CUST-14927,52,Male,71,One year,DSL,Yes,No,46.72,3414.84,102.77,17,1,0,Credit card,0.0047,8.27,No
CUST-14928,28,Female,45,Month-to-month,DSL,Yes,No,54.96,2274.73,65.9,18,3,1,Bank transfer,0.0941,20.86,No
CUST-14929,30,Female,2,Month-to-month,None,Yes,No,29.76,29.76,56.32,16,3,1,Bank transfer,0.033,-1.81,Yes
CUST-14930,18,Female,41,Month-to-month,None,No,No,29.07,1274.05,82.95,19,2,2,Bank transfer,0.2448,-4.86,No
CUST-14931,60,Female,1,Month-to-month,DSL,Yes,Yes,62.01,62.01,95.37,17,0,0,Credit card,0.1244,-2.43,No
CUST-14932,70,Female,6,Two year,Fiber optic,Yes,No,74.54,652.95,98.13,18,4,2,Electronic check,0.282,2.02,Yes
CUST-14933,65,Male,27,Month-to-month,Fiber optic,Yes,No,68.98,1686.67,73.27,15,1,1,Credit card,0.0591,14.97,Yes
CUST-14934,40,Male,48,Two year,Cable,No,Yes,51.43,2650.88,25.59,15,0,0,Electronic check,0.2534,2.07,No
CUST-14935,52,Male,45,Month-to-month,None,Yes,No,35.9,1725.03,88.81,18,2,0,Credit card,0.1988,15.59,No
CUST-14936,73,Male,57,Month-to-month,DSL,Yes,No,58.53,3144.53,55.58,13,3,1,Mailed check,0.1011,7.8,No
CUST-14937,52,Male,13,Month-to-month,Fiber optic,Yes,No,65.27,852.73,52.36,17,1,1,Electronic check,0.0461,13.24,Yes
CUST-14938,35,Male,14,One year,Fiber optic,Yes,No,65.04,740.54,41.62,20,1,0,Bank transfer,0.0802,2.58,No
CUST-14939,37,Female,39,Month-to-month,DSL,Yes,Yes,57.3,2135.64,78.02,23,1,0,Bank transfer,0.0804,-0.92,No
CUST-14940,60,Female,63,One year,None,Yes,Yes,48.95,3027.16,87.97,19,2,1,Bank transfer,0.1198,-13.95,No
CUST-14941,43,Female,53,Two year,Cable,Yes,Yes,59.3,2894.84,48.97,19,0,1,Electronic check,0.1612,-27.18,No
CUST-14942,66,Female,49,One year,Fiber optic,Yes,No,65.68,3132.24,80.43,24,3,1,Bank transfer,0.0744,-2.71,No
CUST-14943,68,Male,7,Month-to-month,Fiber optic,Yes,Yes,71.84,473.54,91.38,15,3,0,Credit card,0.1072,-28.32,No
CUST-14944,20,Male,64,One year,Fiber optic,Yes,No,79.53,5061.37,73.79,17,2,0,Mailed check,0.0437,0.87,No
CUST-14945,59,Female,71,Month-to-month,Cable,Yes,No,51.43,3481.23,65.01,20,1,0,Credit card,0.0909,9.93,No
CUST-14946,39,Female,42,Month-to-month,Cable,Yes,No,58.8,2410.45,61.34,19,2,1,Bank transfer,0.1251,2.28,Yes
CUST-14947,48,Male,25,Month-to-month,Fiber optic,Yes,Yes,74.3,1878.78,49.25,21,0,1,Electronic check,0.1136,-31.92,No
CUST-14948,33,Male,48,Two year,Fiber optic,No,Yes,73.66,3622.1,83.27,10,2,1,Electronic check,0.497,-3.09,No
CUST-14949,39,Male,47,Month-to-month,None,Yes,No,42.61,2303.21,92.35,22,0,3,Credit card,0.0497,8.26,No
CUST-14950,37,Male,67,One year,Cable,Yes,No,56.76,3935.9,68.16,17,6,0,Credit card,0.3227,16.99,No
CUST-14951,20,Male,8,One year,DSL,Yes,Yes,64.26,402.66,54.33,14,0,1,Credit card,0.1409,8.03,No
